1 4
501 3.11377246
1001 3.06493506
1501 3.09926716
2001 3.13043478
2501 3.14114354
3001 3.12962346
3501 3.13281919
4001 3.11922019
4501 3.13619196
5001 3.14017197
5501 3.14124705
6001 3.13614398
6501 3.14043993
7001 3.13612341
7501 3.13238235
8001 3.13210849
8501 3.13374897
9001 3.13298522
9501 3.12977581
10001 3.13448655
10501 3.13532045
11001 3.13935097
11501 3.13746631
12001 3.1424048
12501 3.14470842
13001 3.14314284
13501 3.14021184
14001 3.14206128
14501 3.13881801
15001 3.13659089
15501 3.13941036
16001 3.14055372
16501 3.14138537
17001 3.14263867
17501 3.14290612
18001 3.14049219
18501 3.14274904
19001 3.14130835
19501 3.14035178
20001 3.1380431
20501 3.13565192
21001 3.13261273
21501 3.13231943
22001 3.12985773
22501 3.12803875
23001 3.12803791
23501 3.12939875
24001 3.12986959
24501 3.12689278
25001 3.12771489
25501 3.12803419
26001 3.12911042
26501 3.13029697
27001 3.12818044
27501 3.12992255
28001 3.13317382
28501 3.13111821
29001 3.13092652
29501 3.13209722
30001 3.13202893
30501 3.13235632
31001 3.13151189
31501 3.1310752
32001 3.13040217
32501 3.13073444
33001 3.13032938
33501 3.13005582
34001 3.13026087
34501 3.12941654
35001 3.13031056
35501 3.12858793
36001 3.13035749
36501 3.13065395
37001 3.13137483
37501 3.1311165
38001 3.13181232
38501 3.12947716
39001 3.1310992
39501 3.13187008
40001 3.13132172
40501 3.13118195
41001 3.13231385
41501 3.13274379
42001 3.13202067
42501 3.13169102
43001 3.13099695
43501 3.13188203
44001 3.13183791
44501 3.13260376
45001 3.13157485
45501 3.13197512
46001 3.13262755
46501 3.13240575
47001 3.13278441
47501 3.13248142
48001 3.1312681
48501 3.13172924
49001 3.13111977
49501 3.13124987
