0.49 -0.172621
0.99 -0.360405
1.49 -0.519818
1.99 -0.593824
2.49 -0.714864
2.99 -0.842103
3.49 -0.791841
3.99 -0.659571
4.49 -0.559881
4.99 -0.618288
5.49 -0.578867
5.99 -0.522466
6.49 -0.483724
6.99 -0.430682
7.49 -0.412387
7.99 -0.433782
8.49 -0.427322
8.99 -0.397451
9.49 -0.356821
9.99 -0.338303
10.49 -0.358083
10.99 -0.385593
11.49 -0.408399
11.99 -0.422212
12.49 -0.432152
12.99 -0.399275
13.49 -0.383423
13.99 -0.377182
14.49 -0.362669
14.99 -0.368331
15.49 -0.366827
15.99 -0.366539
16.49 -0.367136
16.99 -0.370909
17.49 -0.374648
17.99 -0.383757
18.49 -0.369949
18.99 -0.356509
19.49 -0.350169
19.99 -0.333108
20.49 -0.332021
20.99 -0.330631
21.49 -0.329073
21.99 -0.329235
22.49 -0.343631
22.99 -0.356226
23.49 -0.370739
23.99 -0.378002
24.49 -0.388315
24.99 -0.380715
25.49 -0.369944
25.99 -0.358609
26.49 -0.353608
26.99 -0.334789
27.49 -0.323783
27.99 -0.312274
28.49 -0.301661
28.99 -0.28469
29.49 -0.265848
29.99 -0.25453
30.49 -0.237547
30.99 -0.223903
31.49 -0.222546
31.99 -0.216228
32.49 -0.206624
32.99 -0.191724
33.49 -0.169031
33.99 -0.159178
34.49 -0.155645
34.99 -0.158852
35.49 -0.161218
35.99 -0.166911
36.49 -0.150756
36.99 -0.132415
37.49 -0.123726
37.99 -0.117005
38.49 -0.112499
38.99 -0.110735
39.49 -0.11236
39.99 -0.110386
40.49 -0.111367
40.99 -0.117364
41.49 -0.118181
41.99 -0.12181
42.49 -0.122799
42.99 -0.122069
43.49 -0.117932
43.99 -0.118608
44.49 -0.123157
44.99 -0.118792
45.49 -0.110613
45.99 -0.105699
46.49 -0.104663
46.99 -0.10701
47.49 -0.109639
47.99 -0.108675
48.49 -0.10354
48.99 -0.102379
49.49 -0.103898
49.99 -0.103688
50.49 -0.0958923
50.99 -0.0903785
51.49 -0.0881995
51.99 -0.0961342
52.49 -0.103588
52.99 -0.108682
53.49 -0.110651
53.99 -0.111998
54.49 -0.106292
54.99 -0.0954959
55.49 -0.0870868
55.99 -0.0838551
56.49 -0.0832273
56.99 -0.0817678
57.49 -0.0781844
57.99 -0.0684056
58.49 -0.0607791
58.99 -0.0575517
59.49 -0.0571717
59.99 -0.0562878
60.49 -0.0589426
60.99 -0.0641727
61.49 -0.0633318
61.99 -0.0601547
62.49 -0.0567968
62.99 -0.0513609
63.49 -0.0437467
63.99 -0.0388404
64.49 -0.0316661
64.99 -0.0352674
65.49 -0.0365584
65.99 -0.031446
66.49 -0.025567
66.99 -0.0242685
67.49 -0.0252155
67.99 -0.030556
68.49 -0.0291458
68.99 -0.0234742
69.49 -0.0220275
69.99 -0.018064
70.49 -0.0160353
70.99 -0.00922642
71.49 -0.00308543
71.99 0.000387123
72.49 0.00240177
72.99 0.00798349
73.49 0.013556
73.99 0.0161441
74.49 0.0199823
74.99 0.0240521
75.49 0.030012
75.99 0.0345591
76.49 0.0373317
76.99 0.0379751
77.49 0.0319388
77.99 0.0288985
78.49 0.023633
78.99 0.0241175
79.49 0.0248331
79.99 0.0240836
80.49 0.0239435
80.99 0.0266829
81.49 0.0264367
81.99 0.0239116
82.49 0.0215756
82.99 0.0206825
83.49 0.0203884
83.99 0.019757
84.49 0.0129811
84.99 0.00761931
85.49 0.00247534
85.99 -0.0029331
86.49 -0.00856855
86.99 -0.012656
87.49 -0.0146709
87.99 -0.015951
88.49 -0.0181713
88.99 -0.0183166
89.49 -0.0148979
89.99 -0.0107829
90.49 -0.00727617
90.99 -0.00324252
91.49 -0.00318382
91.99 -0.00662531
92.49 -0.00517335
92.99 -0.00477043
93.49 -0.00228888
93.99 -0.0018606
94.49 -0.00268605
94.99 -0.00645134
95.49 -0.00937591
95.99 -0.0109478
96.49 -0.0125357
96.99 -0.0142216
97.49 -0.0174228
97.99 -0.0176331
98.49 -0.0135658
98.99 -0.011697
99.49 -0.00904004
99.99 -0.00817907
100.49 -0.0109184
100.99 -0.0182754
101.49 -0.0225684
101.99 -0.0244698
102.49 -0.023211
102.99 -0.025195
103.49 -0.0288419
103.99 -0.0312485
104.49 -0.0343844
104.99 -0.0367975
105.49 -0.0388972
105.99 -0.0397012
106.49 -0.0416039
106.99 -0.0424481
107.49 -0.0409556
107.99 -0.038936
108.49 -0.0382893
108.99 -0.0428114
109.49 -0.045171
109.99 -0.0445263
110.49 -0.0423707
110.99 -0.0425415
111.49 -0.0441686
111.99 -0.0457636
112.49 -0.0435083
112.99 -0.0407387
113.49 -0.0383348
113.99 -0.036448
114.49 -0.0388889
114.99 -0.0424779
115.49 -0.0467567
115.99 -0.0505073
116.49 -0.0535749
116.99 -0.0558094
117.49 -0.0534366
117.99 -0.0500106
118.49 -0.0443424
118.99 -0.0406287
