1 0.01
1.00018 0.019721
1.00053 0.0291727
1.00105 0.0383644
1.00172 0.0473049
1.00255 0.0560028
1.00353 0.0644662
1.00465 0.0727028
1.0059 0.0807202
1.00729 0.0885256
1.0088 0.0961258
1.01044 0.103528
1.0122 0.110737
1.01407 0.117761
1.01604 0.124604
1.01813 0.131273
1.02032 0.137773
1.0226 0.144109
1.02499 0.150286
1.02746 0.156309
1.03002 0.162184
1.03267 0.167914
1.0354 0.173503
1.03821 0.178957
1.0411 0.184278
1.04406 0.189472
1.0471 0.194542
1.05021 0.199491
1.05338 0.204323
1.05662 0.209042
1.05992 0.21365
1.06328 0.218152
1.0667 0.22255
1.07018 0.226847
1.07371 0.231046
1.0773 0.23515
1.08093 0.239161
1.08462 0.243083
1.08835 0.246917
1.09214 0.250667
1.09596 0.254335
1.09983 0.257922
1.10374 0.261432
1.10769 0.264866
1.11168 0.268227
1.11571 0.271517
1.11978 0.274737
1.12388 0.277889
1.12801 0.280976
1.13218 0.284
1.13638 0.286961
1.14061 0.289862
1.14486 0.292704
1.14915 0.295489
1.15347 0.298219
1.15781 0.300894
1.16218 0.303518
1.16657 0.30609
1.17099 0.308612
1.17543 0.311086
1.17989 0.313513
1.18437 0.315895
1.18888 0.318232
1.1934 0.320525
1.19794 0.322776
1.20251 0.324987
1.20709 0.327157
1.21168 0.329289
1.2163 0.331382
1.22093 0.333439
1.22557 0.335461
1.23023 0.337447
1.2349 0.339399
1.23959 0.341319
1.24429 0.343206
1.249 0.345062
1.25372 0.346887
1.25846 0.348683
1.26321 0.35045
1.26796 0.352189
1.27273 0.3539
1.27751 0.355585
1.28229 0.357244
1.28708 0.358877
1.29189 0.360487
1.2967 0.362072
1.30151 0.363634
1.30634 0.365173
1.31117 0.36669
1.31601 0.368186
1.32085 0.369661
1.3257 0.371115
1.33055 0.37255
1.33541 0.373965
1.34028 0.375361
1.34514 0.37674
1.35002 0.3781
1.35489 0.379443
1.35977 0.38077
1.36465 0.38208
1.36954 0.383374
1.37443 0.384652
1.37932 0.385915
1.38421 0.387164
1.3891 0.388398
1.394 0.389619
1.3989 0.390825
1.40379 0.392019
1.40869 0.3932
1.41359 0.394368
1.41849 0.395524
1.42339 0.396669
1.42829 0.397802
1.43319 0.398923
1.43809 0.400034
1.44299 0.401135
1.44789 0.402225
1.45279 0.403305
1.45769 0.404376
1.46258 0.405437
1.46747 0.406489
1.47237 0.407532
1.47726 0.408566
1.48215 0.409592
1.48703 0.41061
1.49192 0.41162
1.4968 0.412623
1.50168 0.413618
1.50655 0.414605
1.51142 0.415586
1.5163 0.41656
1.52116 0.417528
1.52603 0.418489
1.53089 0.419444
1.53574 0.420392
1.5406 0.421336
1.54544 0.422273
1.55029 0.423205
1.55513 0.424132
1.55997 0.425054
1.5648 0.425971
1.56963 0.426883
1.57445 0.427791
1.57927 0.428694
1.58409 0.429593
1.58889 0.430487
1.5937 0.431378
1.5985 0.432265
1.60329 0.433149
1.60808 0.434029
1.61286 0.434905
1.61764 0.435779
1.62241 0.436649
1.62718 0.437516
1.63194 0.43838
1.63669 0.439242
1.64144 0.440101
1.64619 0.440957
1.65092 0.441811
1.65565 0.442663
1.66038 0.443513
1.66509 0.44436
1.6698 0.445206
1.67451 0.44605
1.67921 0.446892
1.6839 0.447733
1.68858 0.448572
1.69326 0.44941
1.69793 0.450246
1.70259 0.451081
1.70724 0.451915
1.71189 0.452748
1.71653 0.45358
1.72116 0.454412
1.72579 0.455242
1.73041 0.456072
1.73502 0.456901
1.73962 0.45773
1.74421 0.458558
1.7488 0.459386
1.75338 0.460214
1.75795 0.461042
1.76251 0.461869
1.76706 0.462697
1.77161 0.463524
1.77615 0.464352
1.78068 0.46518
1.7852 0.466008
1.78971 0.466837
1.79421 0.467666
1.7987 0.468495
1.80319 0.469325
1.80766 0.470156
1.81213 0.470987
1.81659 0.47182
1.82104 0.472653
1.82548 0.473487
1.82991 0.474322
1.83433 0.475157
1.83874 0.475995
