6.36981 0.89
7.20502 0.88
27.524 0.87
50.6796 0.88
55.72 0.87
69.5848 0.86
89.7728 0.85
91.9208 0.84
100.714 0.83
121 0.82
135.631 0.81
150.708 0.8
150.923 0.79
151.847 0.78
152.667 0.79
157.415 0.78
161.302 0.77
164.052 0.76
164.949 0.75
169.328 0.74
172.609 0.73
179.344 0.72
195.673 0.71
196.035 0.72
211.48 0.71
217.371 0.7
221.662 0.69
233.482 0.68
236.74 0.67
237.641 0.66
238.56 0.65
238.628 0.64
239.915 0.65
240.128 0.64
247.134 0.63
253.295 0.62
255.575 0.61
256.358 0.6
264.773 0.61
272.508 0.62
276.914 0.61
288.104 0.62
293.805 0.61
299.671 0.6
303.445 0.61
306.722 0.6
308.725 0.61
319.463 0.62
325.751 0.61
331.48 0.62
336.582 0.61
339.659 0.62
348.799 0.61
356.062 0.6
357.758 0.61
362.715 0.6
367.587 0.61
368.545 0.6
378.646 0.59
385.407 0.6
389.7 0.59
389.988 0.58
399.557 0.59
399.653 0.58
415.997 0.57
417.605 0.56
419.655 0.55
421.956 0.54
426.968 0.55
436.506 0.54
438.548 0.53
439.689 0.52
440.41 0.51
448.428 0.52
453.345 0.53
453.471 0.54
457.039 0.53
460.131 0.54
466.837 0.55
469.037 0.54
470.632 0.55
472.074 0.56
477.032 0.55
480.584 0.54
486.664 0.55
488.479 0.56
489.718 0.57
492.906 0.56
494.887 0.55
501.964 0.56
505.086 0.55
505.89 0.54
508.221 0.55
524.076 0.54
525.804 0.53
526.541 0.54
529.278 0.55
529.531 0.56
532.141 0.57
532.736 0.58
533.849 0.59
535.876 0.58
541.841 0.57
542.316 0.56
546.168 0.57
551.038 0.56
558.461 0.55
559.677 0.54
560.92 0.53
562.623 0.52
572.695 0.51
581.785 0.52
583.713 0.51
587.126 0.52
592.598 0.53
596.096 0.54
604.856 0.53
606.36 0.52
611.385 0.53
613.456 0.52
616.844 0.51
618.794 0.52
619.705 0.53
628.734 0.52
632.909 0.53
634.183 0.52
634.679 0.51
639.614 0.5
640.435 0.49
644.348 0.5
648.841 0.51
651.492 0.52
664.936 0.53
